Census Block Group,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"481699501021","Block Group 1, Census Tract 9501.02, Garza County, Texas",865,11,1271.6763005780347
"481719503012","Block Group 2, Census Tract 9503.01, Gillespie County, Texas",1020,11,1078.4313725490197
"481770002002","Block Group 2, Census Tract 2, Gonzales County, Texas",1092,11,1007.3260073260074
"481770005002","Block Group 2, Census Tract 5, Gonzales County, Texas",1210,11,909.090909090909
"481799503002","Block Group 2, Census Tract 9503, Gray County, Texas",884,11,1244.3438914027149
"481799508002","Block Group 2, Census Tract 9508, Gray County, Texas",635,11,1732.2834645669291
"481810007004","Block Group 4, Census Tract 7, Grayson County, Texas",623,11,1765.6500802568219
"481810008003","Block Group 3, Census Tract 8, Grayson County, Texas",1119,11,983.02055406613056
"481810013003","Block Group 3, Census Tract 13, Grayson County, Texas",954,11,1153.0398322851154
"481810020003","Block Group 3, Census Tract 20, Grayson County, Texas",1143,11,962.37970253718277
"481830004012","Block Group 2, Census Tract 4.01, Gregg County, Texas",1712,11,642.52336448598135
"481830005021","Block Group 1, Census Tract 5.02, Gregg County, Texas",1542,11,713.35927367055774
"481830005024","Block Group 4, Census Tract 5.02, Gregg County, Texas",1034,11,1063.8297872340424
"481830007005","Block Group 5, Census Tract 7, Gregg County, Texas",1032,11,1065.8914728682171
"481830009002","Block Group 2, Census Tract 9, Gregg County, Texas",1341,11,820.283370618941
"481830102013","Block Group 3, Census Tract 102.01, Gregg County, Texas",584,11,1883.5616438356162
"481830103023","Block Group 3, Census Tract 103.02, Gregg County, Texas",1604,11,685.785536159601
"481851803022","Block Group 2, Census Tract 1803.02, Grimes County, Texas",675,11,1629.6296296296296
"481851803041","Block Group 1, Census Tract 1803.04, Grimes County, Texas",1527,11,720.36673215455141
"481872106103","Block Group 3, Census Tract 2106.10, Guadalupe County, Texas",2113,11,520.58684335068619
"481872106132","Block Group 2, Census Tract 2106.13, Guadalupe County, Texas",738,11,1490.5149051490514
"481899502002","Block Group 2, Census Tract 9502, Hale County, Texas",778,11,1413.8817480719792
"481899507003","Block Group 3, Census Tract 9507, Hale County, Texas",1107,11,993.676603432701
"481899508002","Block Group 2, Census Tract 9508, Hale County, Texas",513,11,2144.2495126705653
"481979501001","Block Group 1, Census Tract 9501, Hardeman County, Texas",768,11,1432.2916666666665
"481979501002","Block Group 2, Census Tract 9501, Hardeman County, Texas",658,11,1671.7325227963524
"481990301002","Block Group 2, Census Tract 301, Hardin County, Texas",935,11,1176.4705882352941
"482012111021","Block Group 1, Census Tract 2111.02, Harris County, Texas",759,11,1449.2753623188405
"482012114001","Block Group 1, Census Tract 2114, Harris County, Texas",1059,11,1038.7157695939566
"482012114003","Block Group 3, Census Tract 2114, Harris County, Texas",1855,11,592.99191374663076
"482012115011","Block Group 1, Census Tract 2115.01, Harris County, Texas",921,11,1194.3539630836049
"482012203001","Block Group 1, Census Tract 2203, Harris County, Texas",954,11,1153.0398322851154
"482012205004","Block Group 4, Census Tract 2205, Harris County, Texas",717,11,1534.1701534170154
"482012206002","Block Group 2, Census Tract 2206, Harris County, Texas",1666,11,660.26410564225694
"482012215022","Block Group 2, Census Tract 2215.02, Harris County, Texas",1655,11,664.65256797583083
"482012216021","Block Group 1, Census Tract 2216.02, Harris County, Texas",1397,11,787.40157480314963
"482012217011","Block Group 1, Census Tract 2217.01, Harris County, Texas",2288,11,480.76923076923077
"482012218001","Block Group 1, Census Tract 2218, Harris County, Texas",1542,11,713.35927367055774
"482012230021","Block Group 1, Census Tract 2230.02, Harris County, Texas",1628,11,675.67567567567573
"482012304003","Block Group 3, Census Tract 2304, Harris County, Texas",1381,11,796.52425778421434
"482012322032","Block Group 2, Census Tract 2322.03, Harris County, Texas",3997,11,275.20640480360271
"482012324031","Block Group 1, Census Tract 2324.03, Harris County, Texas",2316,11,474.95682210708117
"482012324053","Block Group 3, Census Tract 2324.05, Harris County, Texas",1615,11,681.11455108359132
"482012326001","Block Group 1, Census Tract 2326, Harris County, Texas",1316,11,835.86626139817622
"482012327041","Block Group 1, Census Tract 2327.04, Harris County, Texas",810,11,1358.0246913580247
"482012329021","Block Group 1, Census Tract 2329.02, Harris County, Texas",1902,11,578.3385909568874
"482012404003","Block Group 3, Census Tract 2404, Harris County, Texas",2296,11,479.09407665505222
"482012407042","Block Group 2, Census Tract 2407.04, Harris County, Texas",1285,11,856.03112840466929
"482012407071","Block Group 1, Census Tract 2407.07, Harris County, Texas",2338,11,470.48759623609919
"482012408022","Block Group 2, Census Tract 2408.02, Harris County, Texas",3172,11,346.7843631778058
"482012408023","Block Group 3, Census Tract 2408.02, Harris County, Texas",989,11,1112.2345803842263
"482012411031","Block Group 1, Census Tract 2411.03, Harris County, Texas",1865,11,589.81233243967824
"482012413011","Block Group 1, Census Tract 2413.01, Harris County, Texas",1772,11,620.76749435665909
"482012501012","Block Group 2, Census Tract 2501.01, Harris County, Texas",1068,11,1029.9625468164793
"482012502014","Block Group 4, Census Tract 2502.01, Harris County, Texas",2126,11,517.40357478833494
"482012503061","Block Group 1, Census Tract 2503.06, Harris County, Texas",1850,11,594.59459459459458
"482012504043","Block Group 3, Census Tract 2504.04, Harris County, Texas",2484,11,442.83413848631238
"482012506011","Block Group 1, Census Tract 2506.01, Harris County, Texas",1914,11,574.71264367816093
"482012509011","Block Group 1, Census Tract 2509.01, Harris County, Texas",1382,11,795.94790159189574
"482012511001","Block Group 1, Census Tract 2511, Harris County, Texas",1490,11,738.255033557047
"482012515052","Block Group 2, Census Tract 2515.05, Harris County, Texas",1600,11,687.5
"482012520031","Block Group 1, Census Tract 2520.03, Harris County, Texas",2974,11,369.87222595830531
"482012522023","Block Group 3, Census Tract 2522.02, Harris County, Texas",2802,11,392.57673090649536
"482012523041","Block Group 1, Census Tract 2523.04, Harris County, Texas",2082,11,528.33813640730068
"482012541002","Block Group 2, Census Tract 2541, Harris County, Texas",872,11,1261.4678899082569
"482013104001","Block Group 1, Census Tract 3104, Harris County, Texas",1405,11,782.91814946619218
"482013110011","Block Group 1, Census Tract 3110.01, Harris County, Texas",1242,11,885.66827697262477
"482013112002","Block Group 2, Census Tract 3112, Harris County, Texas",1812,11,607.0640176600441
"482013115023","Block Group 3, Census Tract 3115.02, Harris County, Texas",738,11,1490.5149051490514
"482013127002","Block Group 2, Census Tract 3127, Harris County, Texas",1042,11,1055.662188099808
"482013138022","Block Group 2, Census Tract 3138.02, Harris County, Texas",621,11,1771.3365539452495
"482013143022","Block Group 2, Census Tract 3143.02, Harris County, Texas",1102,11,998.18511796733208
"482013207003","Block Group 3, Census Tract 3207, Harris County, Texas",1169,11,940.97519247219839
"482013208001","Block Group 1, Census Tract 3208, Harris County, Texas",1163,11,945.82975064488392
"482013210013","Block Group 3, Census Tract 3210.01, Harris County, Texas",1241,11,886.38195004029012
"482013211011","Block Group 1, Census Tract 3211.01, Harris County, Texas",2272,11,484.15492957746477
"482013212002","Block Group 2, Census Tract 3212, Harris County, Texas",2185,11,503.43249427917618
"482013215002","Block Group 2, Census Tract 3215, Harris County, Texas",1080,11,1018.5185185185186
"482013227011","Block Group 1, Census Tract 3227.01, Harris County, Texas",1614,11,681.53655514250306
"482013227012","Block Group 2, Census Tract 3227.01, Harris County, Texas",1193,11,922.04526404023466
"482013229001","Block Group 1, Census Tract 3229, Harris County, Texas",2012,11,546.71968190854875
"482013234002","Block Group 2, Census Tract 3234, Harris County, Texas",1448,11,759.66850828729275
"482013238023","Block Group 3, Census Tract 3238.02, Harris County, Texas",1348,11,816.02373887240367
"482013301012","Block Group 2, Census Tract 3301.01, Harris County, Texas",1235,11,890.68825910931173
"482013307002","Block Group 2, Census Tract 3307, Harris County, Texas",1488,11,739.247311827957
"482013308021","Block Group 1, Census Tract 3308.02, Harris County, Texas",1914,11,574.71264367816093
"482013308022","Block Group 2, Census Tract 3308.02, Harris County, Texas",3945,11,278.83396704689483
"482013326004","Block Group 4, Census Tract 3326, Harris County, Texas",1243,11,884.95575221238937
"482013329003","Block Group 3, Census Tract 3329, Harris County, Texas",1229,11,895.03661513425538
"482013332032","Block Group 2, Census Tract 3332.03, Harris County, Texas",1141,11,964.06660823838729
"482013337002","Block Group 2, Census Tract 3337, Harris County, Texas",1390,11,791.3669064748201
"482013339042","Block Group 2, Census Tract 3339.04, Harris County, Texas",1929,11,570.24364955935721
"482013403011","Block Group 1, Census Tract 3403.01, Harris County, Texas",1578,11,697.084917617237
"482013405013","Block Group 3, Census Tract 3405.01, Harris County, Texas",1193,11,922.04526404023466
"482013409002","Block Group 2, Census Tract 3409, Harris County, Texas",534,11,2059.9250936329586
"482013411011","Block Group 1, Census Tract 3411.01, Harris County, Texas",1480,11,743.24324324324323
"482013415011","Block Group 1, Census Tract 3415.01, Harris County, Texas",1532,11,718.01566579634471
"482013415023","Block Group 3, Census Tract 3415.02, Harris County, Texas",1737,11,633.27576280944152
"482013416002","Block Group 2, Census Tract 3416, Harris County, Texas",1225,11,897.9591836734694
"482013423002","Block Group 2, Census Tract 3423, Harris County, Texas",1935,11,568.47545219638243
"482013425002","Block Group 2, Census Tract 3425, Harris County, Texas",1372,11,801.7492711370262
"482013427001","Block Group 1, Census Tract 3427, Harris County, Texas",1354,11,812.407680945347
"482013428011","Block Group 1, Census Tract 3428.01, Harris County, Texas",2500,11,440
"482013431001","Block Group 1, Census Tract 3431, Harris County, Texas",1907,11,576.82223387519662
"482013436022","Block Group 2, Census Tract 3436.02, Harris County, Texas",1041,11,1056.6762728146014
"482013501011","Block Group 1, Census Tract 3501.01, Harris County, Texas",2191,11,502.05385668644459
"482013502011","Block Group 1, Census Tract 3502.01, Harris County, Texas",1561,11,704.67648942985261
"482013505005","Block Group 5, Census Tract 3505, Harris County, Texas",1281,11,858.70413739266212
"482013506043","Block Group 3, Census Tract 3506.04, Harris County, Texas",1673,11,657.501494321578
"482013508013","Block Group 3, Census Tract 3508.01, Harris County, Texas",1152,11,954.8611111111112
"482014107031","Block Group 1, Census Tract 4107.03, Harris County, Texas",1288,11,854.03726708074544
"482014111001","Block Group 1, Census Tract 4111, Harris County, Texas",1259,11,873.70929308975383
"482014204001","Block Group 1, Census Tract 4204, Harris County, Texas",1102,11,998.18511796733208
"482014210002","Block Group 2, Census Tract 4210, Harris County, Texas",1496,11,735.29411764705878
"482014212051","Block Group 1, Census Tract 4212.05, Harris County, Texas",2315,11,475.16198704103675
"482014214012","Block Group 2, Census Tract 4214.01, Harris County, Texas",2067,11,532.17223028543776
"482014217004","Block Group 4, Census Tract 4217, Harris County, Texas",910,11,1208.7912087912089
"482014219001","Block Group 1, Census Tract 4219, Harris County, Texas",963,11,1142.2637590861891
"482014219002","Block Group 2, Census Tract 4219, Harris County, Texas",1122,11,980.39215686274508
"482014221002","Block Group 2, Census Tract 4221, Harris County, Texas",935,11,1176.4705882352941
"482014222004","Block Group 4, Census Tract 4222, Harris County, Texas",1704,11,645.5399061032864
"482014223041","Block Group 1, Census Tract 4223.04, Harris County, Texas",1832,11,600.43668122270742
"482014232041","Block Group 1, Census Tract 4232.04, Harris County, Texas",1490,11,738.255033557047
"482014304001","Block Group 1, Census Tract 4304, Harris County, Texas",1317,11,835.23158694001518
"482014311021","Block Group 1, Census Tract 4311.02, Harris County, Texas",1569,11,701.08349267049073
"482014312052","Block Group 2, Census Tract 4312.05, Harris County, Texas",1002,11,1097.8043912175649
"482014330051","Block Group 1, Census Tract 4330.05, Harris County, Texas",1249,11,880.70456365092082
"482014336012","Block Group 2, Census Tract 4336.01, Harris County, Texas",1954,11,562.9477993858751
"482014401011","Block Group 1, Census Tract 4401.01, Harris County, Texas",2269,11,484.79506390480384
"482014502003","Block Group 3, Census Tract 4502, Harris County, Texas",1150,11,956.52173913043475
"482014505001","Block Group 1, Census Tract 4505, Harris County, Texas",1331,11,826.44628099173553
"482014505002","Block Group 2, Census Tract 4505, Harris County, Texas",2055,11,535.279805352798
"482014507003","Block Group 3, Census Tract 4507, Harris County, Texas",2505,11,439.12175648702595
"482014525023","Block Group 3, Census Tract 4525.02, Harris County, Texas",836,11,1315.7894736842104
"482014534052","Block Group 2, Census Tract 4534.05, Harris County, Texas",1751,11,628.212450028555
"482014537022","Block Group 2, Census Tract 4537.02, Harris County, Texas",2395,11,459.2901878914405
"482014541003","Block Group 3, Census Tract 4541, Harris County, Texas",1147,11,959.023539668701
"482015111003","Block Group 3, Census Tract 5111, Harris County, Texas",1435,11,766.55052264808364
"482015113023","Block Group 3, Census Tract 5113.02, Harris County, Texas",1286,11,855.3654743390357
"482015207004","Block Group 4, Census Tract 5207, Harris County, Texas",1619,11,679.431747992588
"482015221013","Block Group 3, Census Tract 5221.01, Harris County, Texas",1448,11,759.66850828729275
"482015306002","Block Group 2, Census Tract 5306, Harris County, Texas",683,11,1610.5417276720352
"482015320032","Block Group 2, Census Tract 5320.03, Harris County, Texas",1416,11,776.83615819209047
"482015320044","Block Group 4, Census Tract 5320.04, Harris County, Texas",1124,11,978.64768683274019
"482015326004","Block Group 4, Census Tract 5326, Harris County, Texas",1069,11,1028.9990645463049
"482015338022","Block Group 2, Census Tract 5338.02, Harris County, Texas",1750,11,628.57142857142856
"482015340031","Block Group 1, Census Tract 5340.03, Harris County, Texas",2710,11,405.90405904059037
"482015342011","Block Group 1, Census Tract 5342.01, Harris County, Texas",3035,11,362.43822075782538
"482015407002","Block Group 2, Census Tract 5407, Harris County, Texas",2094,11,525.31041069723017
"482015408002","Block Group 2, Census Tract 5408, Harris County, Texas",2246,11,489.75957257346391
"482015410041","Block Group 1, Census Tract 5410.04, Harris County, Texas",2224,11,494.60431654676256
"482015412041","Block Group 1, Census Tract 5412.04, Harris County, Texas",2356,11,466.893039049236
"482015412072","Block Group 2, Census Tract 5412.07, Harris County, Texas",2682,11,410.14168530947052
"482015413024","Block Group 4, Census Tract 5413.02, Harris County, Texas",1955,11,562.6598465473146
"482015414021","Block Group 1, Census Tract 5414.02, Harris County, Texas",1606,11,684.931506849315
"482015414043","Block Group 3, Census Tract 5414.04, Harris County, Texas",2166,11,507.84856879039705
"482015416045","Block Group 5, Census Tract 5416.04, Harris County, Texas",2071,11,531.14437469821337
"482015417011","Block Group 1, Census Tract 5417.01, Harris County, Texas",2839,11,387.46037337090524
"482015417032","Block Group 2, Census Tract 5417.03, Harris County, Texas",1616,11,680.69306930693074
"482015425002","Block Group 2, Census Tract 5425, Harris County, Texas",2714,11,405.30582166543843
"482015428003","Block Group 3, Census Tract 5428, Harris County, Texas",2490,11,441.76706827309232
"482015430073","Block Group 3, Census Tract 5430.07, Harris County, Texas",2400,11,458.33333333333331
"482015430081","Block Group 1, Census Tract 5430.08, Harris County, Texas",2325,11,473.11827956989248
"482015430112","Block Group 2, Census Tract 5430.11, Harris County, Texas",2062,11,533.462657613967
"482015503042","Block Group 2, Census Tract 5503.04, Harris County, Texas",1489,11,738.75083948959036
"482015505004","Block Group 4, Census Tract 5505, Harris County, Texas",1655,11,664.65256797583083
"482015506012","Block Group 2, Census Tract 5506.01, Harris County, Texas",1418,11,775.74047954866012
"482015509011","Block Group 1, Census Tract 5509.01, Harris County, Texas",2161,11,509.0236001850995
"482015509022","Block Group 2, Census Tract 5509.02, Harris County, Texas",1698,11,647.82096584216731
"482015511024","Block Group 4, Census Tract 5511.02, Harris County, Texas",1222,11,900.163666121113
"482015515011","Block Group 1, Census Tract 5515.01, Harris County, Texas",1032,11,1065.8914728682171
"482015517051","Block Group 1, Census Tract 5517.05, Harris County, Texas",1844,11,596.529284164859
"482015520042","Block Group 2, Census Tract 5520.04, Harris County, Texas",2014,11,546.17676266137039
"482015523012","Block Group 2, Census Tract 5523.01, Harris County, Texas",1766,11,622.876557191393
"482015524022","Block Group 2, Census Tract 5524.02, Harris County, Texas",939,11,1171.4589989350372
"482015525021","Block Group 1, Census Tract 5525.02, Harris County, Texas",2090,11,526.31578947368416
"482015528023","Block Group 3, Census Tract 5528.02, Harris County, Texas",1091,11,1008.249312557287
"482015530023","Block Group 3, Census Tract 5530.02, Harris County, Texas",1594,11,690.08782936010039
"482015534032","Block Group 2, Census Tract 5534.03, Harris County, Texas",2822,11,389.79447200566972
"482015537002","Block Group 2, Census Tract 5537, Harris County, Texas",1726,11,637.31170336037076
"482015538031","Block Group 1, Census Tract 5538.03, Harris County, Texas",2506,11,438.9465283320032
"482015541041","Block Group 1, Census Tract 5541.04, Harris County, Texas",1627,11,676.09096496619543
"482015548052","Block Group 2, Census Tract 5548.05, Harris County, Texas",3012,11,365.20584329349265
"482015548081","Block Group 1, Census Tract 5548.08, Harris County, Texas",1285,11,856.03112840466929
"482015549082","Block Group 2, Census Tract 5549.08, Harris County, Texas",2797,11,393.27851269217018
"482015551012","Block Group 2, Census Tract 5551.01, Harris County, Texas",2240,11,491.07142857142856
"482015557013","Block Group 3, Census Tract 5557.01, Harris County, Texas",1927,11,570.83549558899836
"482030203012","Block Group 2, Census Tract 203.01, Harrison County, Texas",1119,11,983.02055406613056
"482030203024","Block Group 4, Census Tract 203.02, Harrison County, Texas",852,11,1291.0798122065728
"482030206042","Block Group 2, Census Tract 206.04, Harrison County, Texas",1274,11,863.42229199372048
"482030206062","Block Group 2, Census Tract 206.06, Harrison County, Texas",1241,11,886.38195004029012
"482090103053","Block Group 3, Census Tract 103.05, Hays County, Texas",1316,11,835.86626139817622
"482090103091","Block Group 1, Census Tract 103.09, Hays County, Texas",4326,11,254.27646786870088
"482090109132","Block Group 2, Census Tract 109.13, Hays County, Texas",3202,11,343.53529044347283
"482090109151","Block Group 1, Census Tract 109.15, Hays County, Texas",3279,11,335.4681305275999
"482139509043","Block Group 3, Census Tract 9509.04, Henderson County, Texas",651,11,1689.7081413210446
"482150202062","Block Group 2, Census Tract 202.06, Hidalgo County, Texas",2422,11,454.17010734929812
"482150203072","Block Group 2, Census Tract 203.07, Hidalgo County, Texas",1525,11,721.311475409836
"482150203073","Block Group 3, Census Tract 203.07, Hidalgo County, Texas",1289,11,853.3747090768037
"482150204072","Block Group 2, Census Tract 204.07, Hidalgo County, Texas",1338,11,822.12257100149486
"482150205072","Block Group 2, Census Tract 205.07, Hidalgo County, Texas",513,11,2144.2495126705653
"482150205082","Block Group 2, Census Tract 205.08, Hidalgo County, Texas",824,11,1334.9514563106795
"482150205132","Block Group 2, Census Tract 205.13, Hidalgo County, Texas",866,11,1270.2078521939954
"482150208052","Block Group 2, Census Tract 208.05, Hidalgo County, Texas",792,11,1388.8888888888889
"482150208061","Block Group 1, Census Tract 208.06, Hidalgo County, Texas",1096,11,1003.6496350364963
"482150213132","Block Group 2, Census Tract 213.13, Hidalgo County, Texas",2225,11,494.38202247191009
"482150214013","Block Group 3, Census Tract 214.01, Hidalgo County, Texas",1564,11,703.32480818414319
"482150217042","Block Group 2, Census Tract 217.04, Hidalgo County, Texas",1995,11,551.37844611528817
"482150219054","Block Group 4, Census Tract 219.05, Hidalgo County, Texas",1317,11,835.23158694001518
"482150220071","Block Group 1, Census Tract 220.07, Hidalgo County, Texas",2030,11,541.871921182266
"482150221092","Block Group 2, Census Tract 221.09, Hidalgo County, Texas",1757,11,626.06715993170178
"482150222051","Block Group 1, Census Tract 222.05, Hidalgo County, Texas",1229,11,895.03661513425538
"482150227061","Block Group 1, Census Tract 227.06, Hidalgo County, Texas",972,11,1131.687242798354
"482150227062","Block Group 2, Census Tract 227.06, Hidalgo County, Texas",1055,11,1042.654028436019
"482150229004","Block Group 4, Census Tract 229, Hidalgo County, Texas",668,11,1646.7065868263473
"482150235213","Block Group 3, Census Tract 235.21, Hidalgo County, Texas",2181,11,504.35580009170104
"482150235262","Block Group 2, Census Tract 235.26, Hidalgo County, Texas",1805,11,609.41828254847644
"482150235283","Block Group 3, Census Tract 235.28, Hidalgo County, Texas",2327,11,472.7116458960034
"482150235304","Block Group 4, Census Tract 235.30, Hidalgo County, Texas",4217,11,260.84894474745079
"482150238034","Block Group 4, Census Tract 238.03, Hidalgo County, Texas",3073,11,357.95639440286368
"482150239034","Block Group 4, Census Tract 239.03, Hidalgo County, Texas",1100,11,1000
"482150239051","Block Group 1, Census Tract 239.05, Hidalgo County, Texas",1813,11,606.72917815774963
"482150239082","Block Group 2, Census Tract 239.08, Hidalgo County, Texas",1757,11,626.06715993170178
"482150239083","Block Group 3, Census Tract 239.08, Hidalgo County, Texas",3139,11,350.43007327174257
"482150241084","Block Group 4, Census Tract 241.08, Hidalgo County, Texas",2573,11,427.5165176836378
"482150241154","Block Group 4, Census Tract 241.15, Hidalgo County, Texas",2503,11,439.47263284059125
"482150241202","Block Group 2, Census Tract 241.20, Hidalgo County, Texas",1399,11,786.27591136526087
"482150241261","Block Group 1, Census Tract 241.26, Hidalgo County, Texas",2035,11,540.54054054054052
"482150242063","Block Group 3, Census Tract 242.06, Hidalgo County, Texas",1397,11,787.40157480314963
"482150242082","Block Group 2, Census Tract 242.08, Hidalgo County, Texas",2136,11,514.98127340823964
"482150242123","Block Group 3, Census Tract 242.12, Hidalgo County, Texas",1485,11,740.74074074074076
"482199505003","Block Group 3, Census Tract 9505, Hockley County, Texas",1029,11,1068.9990281827017
"482199506001","Block Group 1, Census Tract 9506, Hockley County, Texas",1595,11,689.65517241379314
"482211603033","Block Group 3, Census Tract 1603.03, Hood County, Texas",1192,11,922.81879194630881
"482239507003","Block Group 3, Census Tract 9507, Hopkins County, Texas",1079,11,1019.4624652455977
"482259506002","Block Group 2, Census Tract 9506, Houston County, Texas",749,11,1468.6248331108143
"482279505001","Block Group 1, Census Tract 9505, Howard County, Texas",410,11,2682.9268292682927
"482279505003","Block Group 3, Census Tract 9505, Howard County, Texas",847,11,1298.7012987012988
"482319601001","Block Group 1, Census Tract 9601, Hunt County, Texas",2215,11,496.61399548532734
"482319602002","Block Group 2, Census Tract 9602, Hunt County, Texas",1087,11,1011.9595216191352
"482339509002","Block Group 2, Census Tract 9509, Hutchinson County, Texas",834,11,1318.9448441247002
"482339510002","Block Group 2, Census Tract 9510, Hutchinson County, Texas",945,11,1164.0211640211639
"482379501002","Block Group 2, Census Tract 9501, Jack County, Texas",1920,11,572.91666666666663
"482399501003","Block Group 3, Census Tract 9501, Jackson County, Texas",1224,11,898.69281045751632
"482399503003","Block Group 3, Census Tract 9503, Jackson County, Texas",1107,11,993.676603432701
"482419507012","Block Group 2, Census Tract 9507.01, Jasper County, Texas",1055,11,1042.654028436019
"482450004001","Block Group 1, Census Tract 4, Jefferson County, Texas",939,11,1171.4589989350372
"482450022003","Block Group 3, Census Tract 22, Jefferson County, Texas",496,11,2217.7419354838712
"482450023005","Block Group 5, Census Tract 23, Jefferson County, Texas",528,11,2083.333333333333
"482450024001","Block Group 1, Census Tract 24, Jefferson County, Texas",656,11,1676.8292682926831
"482450024003","Block Group 3, Census Tract 24, Jefferson County, Texas",648,11,1697.5308641975307
"482450026005","Block Group 5, Census Tract 26, Jefferson County, Texas",1173,11,937.76641091219108
"482450056002","Block Group 2, Census Tract 56, Jefferson County, Texas",777,11,1415.7014157014157
"482450065003","Block Group 3, Census Tract 65, Jefferson County, Texas",998,11,1102.2044088176353
"482450068001","Block Group 1, Census Tract 68, Jefferson County, Texas",945,11,1164.0211640211639
"482450106003","Block Group 3, Census Tract 106, Jefferson County, Texas",955,11,1151.8324607329841
"482450108005","Block Group 5, Census Tract 108, Jefferson County, Texas",882,11,1247.1655328798186
"482450111022","Block Group 2, Census Tract 111.02, Jefferson County, Texas",773,11,1423.0271668822768
"482450113041","Block Group 1, Census Tract 113.04, Jefferson County, Texas",2262,11,486.29531388152083
"482499501023","Block Group 3, Census Tract 9501.02, Jim Wells County, Texas",1556,11,706.94087403598962
"482499505002","Block Group 2, Census Tract 9505, Jim Wells County, Texas",1012,11,1086.9565217391305
"482499507004","Block Group 4, Census Tract 9507, Jim Wells County, Texas",899,11,1223.5817575083427
"482511302051","Block Group 1, Census Tract 1302.05, Johnson County, Texas",1341,11,820.283370618941
"482511302114","Block Group 4, Census Tract 1302.11, Johnson County, Texas",2150,11,511.62790697674416
"482511302162","Block Group 2, Census Tract 1302.16, Johnson County, Texas",1528,11,719.8952879581152
"482511302172","Block Group 2, Census Tract 1302.17, Johnson County, Texas",1110,11,990.99099099099089
"482511302181","Block Group 1, Census Tract 1302.18, Johnson County, Texas",706,11,1558.0736543909347
"482511302182","Block Group 2, Census Tract 1302.18, Johnson County, Texas",1268,11,867.50788643533122
"482511309002","Block Group 2, Census Tract 1309, Johnson County, Texas",1337,11,822.73747195213161
"482559701001","Block Group 1, Census Tract 9701, Karnes County, Texas",549,11,2003.6429872495446
"482559702002","Block Group 2, Census Tract 9702, Karnes County, Texas",1377,11,798.83805374001452
"482599703022","Block Group 2, Census Tract 9703.02, Kendall County, Texas",996,11,1104.4176706827309
"482599705005","Block Group 5, Census Tract 9705, Kendall County, Texas",761,11,1445.4664914586072
"482659603013","Block Group 3, Census Tract 9603.01, Kerr County, Texas",968,11,1136.3636363636365
"482719501002","Block Group 2, Census Tract 9501, Kinney County, Texas",752,11,1462.7659574468084
"482730201011","Block Group 1, Census Tract 201.01, Kleberg County, Texas",938,11,1172.7078891257997
"482730201012","Block Group 2, Census Tract 201.01, Kleberg County, Texas",1316,11,835.86626139817622
"482730202002","Block Group 2, Census Tract 202, Kleberg County, Texas",661,11,1664.145234493192
"482730205012","Block Group 2, Census Tract 205.01, Kleberg County, Texas",1436,11,766.01671309192193
"482770003013","Block Group 3, Census Tract 3.01, Lamar County, Texas",1066,11,1031.8949343339586
"482770006001","Block Group 1, Census Tract 6, Lamar County, Texas",550,11,2000
"482770010001","Block Group 1, Census Tract 10, Lamar County, Texas",983,11,1119.0233977619532
"482799503002","Block Group 2, Census Tract 9503, Lamb County, Texas",1041,11,1056.6762728146014
"482839503022","Block Group 2, Census Tract 9503.02, La Salle County, Texas",1417,11,776.287932251235
"482850001003","Block Group 3, Census Tract 1, Lavaca County, Texas",834,11,1318.9448441247002
"482899502023","Block Group 3, Census Tract 9502.02, Leon County, Texas",1015,11,1083.7438423645319
"482917006002","Block Group 2, Census Tract 7006, Liberty County, Texas",992,11,1108.8709677419356
"482917010002","Block Group 2, Census Tract 7010, Liberty County, Texas",853,11,1289.5662368112544
"482939701001","Block Group 1, Census Tract 9701, Limestone County, Texas",699,11,1573.6766809728183
"482979502002","Block Group 2, Census Tract 9502, Live Oak County, Texas",896,11,1227.6785714285713
"483030004072","Block Group 2, Census Tract 4.07, Lubbock County, Texas",1474,11,746.26865671641792
"483030013002","Block Group 2, Census Tract 13, Lubbock County, Texas",914,11,1203.5010940919037
"483030017151","Block Group 1, Census Tract 17.15, Lubbock County, Texas",1730,11,635.83815028901734
"483030018043","Block Group 3, Census Tract 18.04, Lubbock County, Texas",805,11,1366.4596273291925
"483030105021","Block Group 1, Census Tract 105.02, Lubbock County, Texas",871,11,1262.9161882893225
"483030105053","Block Group 3, Census Tract 105.05, Lubbock County, Texas",941,11,1168.9691817215728
"483079505002","Block Group 2, Census Tract 9505, McCulloch County, Texas",551,11,1996.3702359346642
"483090009003","Block Group 3, Census Tract 9, McLennan County, Texas",905,11,1215.4696132596684
"483090011001","Block Group 1, Census Tract 11, McLennan County, Texas",1327,11,828.93745290128118
"483090017001","Block Group 1, Census Tract 17, McLennan County, Texas",932,11,1180.2575107296138
"483090017002","Block Group 2, Census Tract 17, McLennan County, Texas",1604,11,685.785536159601
"483090018001","Block Group 1, Census Tract 18, McLennan County, Texas",764,11,1439.7905759162304
"483090026004","Block Group 4, Census Tract 26, McLennan County, Texas",1217,11,903.861955628595
"483090038014","Block Group 4, Census Tract 38.01, McLennan County, Texas",1118,11,983.89982110912342
"483090038015","Block Group 5, Census Tract 38.01, McLennan County, Texas",2047,11,537.37176355642407
"483090041051","Block Group 1, Census Tract 41.05, McLennan County, Texas",2797,11,393.27851269217018
